GeneID,2369,2MA22,33-16,38-11,793,DK3IBZ2
Zm00001eb003760_T001,50.2503,68.2448,95.0819,123.02,134.902,165.335
Zm00001eb003770_T001,0.392292,0.281847,0.864838,0.0833005,0.178806,0.726342
Zm00001eb003780_T004,86.2322,110.567,136.573,99.248,79.5847,132.723
Zm00001eb003790_T001,0.0,3.38579,0.0,2.21681,2.96724,6.3407
Zm00001eb003800_T001,0.0,0.0,0.0,0.0,0.0,0.828381
Zm00001eb003810_T001,6.04658,4.17779,5.65302,6.34221,5.92813,5.34025
Zm00001eb003820_T001,44.3808,193.721,91.3222,130.958,120.908,320.727
Zm00001eb003830_T009,38.1471,47.2839,34.0124,61.9873,47.3098,60.0627
Zm00001eb003840_T002,21.0998,17.7631,20.6302,27.0544,25.4862,25.8123
Zm00001eb003850_T001,11.1029,12.498,8.76643,21.9743,11.1946,9.7337
Zm00001eb003860_T002,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001eb003870_T001,0.0,0.192133,0.0,0.0,0.0,0.0
Zm00001eb003880_T001,20.7943,14.2455,18.8134,17.6187,13.8652,24.3143
Zm00001eb003890_T002,8.95846,5.18095,10.2157,6.99035,7.32373,4.26415
Zm00001eb003900_T001,2.98792,1.54059,1.37232,2.95152,2.08077,2.03413
Zm00001eb003910_T001,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001eb003920_T001,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001eb003930_T001,14.6321,24.484,19.5028,16.0726,8.32414,22.4208
Zm00001eb003940_T001,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001eb003950_T001,541.784,402.408,668.381,948.875,525.873,722.881
Zm00001eb003960_T001,0.0618582,0.148264,1.70475,0.0655634,0.0,3.43966
Zm00001eb003970_T001,2.50186,1.47847,1.30758,2.55156,2.9101,4.04107
Zm00001eb004000_T001,0.0,0.0,0.159957,0.430757,0.158801,0.0
Zm00001eb004020_T001,48.6336,100.656,53.4326,20.508,22.5884,40.5014
Zm00001eb004030_T001,41.0698,32.9309,40.6132,84.7893,42.0707,63.8432
Zm00001eb004040_T001,11.6613,16.67,18.9077,18.0951,16.0552,7.02217
Zm00001eb004050_T006,249.685,223.085,350.29,270.686,179.859,245.179
Zm00001eb004060_T001,220.449,0.0,88.8313,91.6164,0.0,0.0
Zm00001eb004070_T001,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001eb004080_T001,0.373359,1.46971,0.220481,0.798042,0.486374,1.7439
Zm00001eb004090_T001,29.0476,47.0428,25.0708,37.0709,29.1772,46.3307
Zm00001eb004100_T001,0.0,0.000288651,0.0,0.0,0.0,0.000221553
Zm00001eb004110_T001,0.0,0.0583461,0.0,0.0,0.0,0.053116
Zm00001eb004120_T001,13.9887,9.1473,19.0272,9.33248,15.4975,12.7724
Zm00001eb004130_T001,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001eb004140_T001,2.2947,3.26201,0.117118,0.0,3.02468,0.127066
Zm00001eb004150_T001,0.936209,0.0,0.430011,0.649978,0.0,0.903894
Zm00001eb004160_T003,2.24948,1.18594,0.848635,7.05784,3.51436,3.67282
Zm00001eb004170_T003,21.8924,13.1389,17.2643,24.778,18.8103,26.8649
Zm00001eb004180_T001,0.64879,0.531456,0.89393,2.10355,0.217872,0.44618
Zm00001eb004190_T001,11.0878,7.3962,9.02292,10.189,10.8483,7.00787
Zm00001eb004200_T001,0.0,0.0,0.289215,0.166968,0.143547,0.51468
Zm00001eb004210_T001,20.0835,12.4176,30.6139,22.9805,18.8262,23.1121
Zm00001eb004220_T001,0.0,0.0,0.0,0.0,0.0,0.559058
Zm00001eb004230_T001,0.0,0.506985,0.0,0.0,0.19255,0.692683
Zm00001eb004240_T001,25.0071,27.9713,18.8892,44.054,25.8698,17.565
Zm00001eb004250_T003,0.507012,0.468736,0.135022,1.9027,0.205367,1.15943
Zm00001eb004260_T001,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001eb004280_T001,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001eb004290_T002,6.77509,5.40984,4.06435,8.26545,4.07605,3.86645
Zm00001eb004300_T001,0.0,0.748855,0.427029,0.322754,0.85277,0.341239
Zm00001eb004310_T001,25.9558,20.814,29.5873,58.9645,43.028,25.9603
Zm00001eb004320_T001,3.66311,1.21501,10.7556,1.01826,8.00675,5.70065
Zm00001eb004330_T001,1.84713,2.07048,2.37565,2.85798,1.79937,3.09677
Zm00001eb004340_T002,216.444,190.308,294.23,166.788,481.909,193.252
Zm00001eb004350_T001,2.02365,0.0,0.311317,0.234405,3.69865,0.97655
Zm00001eb004360_T001,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001eb004370_T004,79.4525,52.2288,57.5904,71.8945,44.8773,50.7642
Zm00001eb004380_T001,0.23714,0.0,1.30684,0.0,3.67175,0.0
Zm00001eb004390_T002,23.1208,22.9481,16.802,40.9126,98.1695,41.7516
Zm00001eb004400_T002,18.2312,20.0638,16.2268,32.5738,25.4953,32.9484
Zm00001eb004410_T002,7.38688,8.01888,9.60519,7.23556,2.23969,3.22387
Zm00001eb004420_T002,40.6998,52.4851,55.0944,92.7958,60.8369,73.6194
Zm00001eb004430_T003,0.409078,1.12855,0.245793,0.731317,1.44436,3.22982
Zm00001eb004440_T004,46.9526,40.7898,74.7447,70.23,43.9961,48.3137
Zm00001eb004450_T001,0.0,0.0,0.699537,0.0,0.0,0.0
Zm00001eb004460_T001,0.09578,0.0,0.0,0.101257,0.0874245,0.104598
Zm00001eb004470_T001,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001eb004480_T001,3.25399,2.04847,4.33174,3.6261,2.81651,3.84728
Zm00001eb004490_T001,25.1802,17.087,17.0733,19.7621,17.0744,27.8962
Zm00001eb004500_T001,17.5056,4.41076,4.67304,6.30344,11.4264,7.99048
Zm00001eb004510_T002,1.03171,0.951693,0.328086,18.622,0.724119,0.173202
Zm00001eb004530_T001,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001eb004540_T001,1.90519,0.801702,0.144228,0.667772,1.50712,1.48087
Zm00001eb004550_T001,4.49409,4.95482,6.27354,13.3824,12.4764,0.45062
Zm00001eb004560_T001,1.52211,0.837765,0.792335,1.86292,1.68521,2.06409
Zm00001eb004570_T001,8.61963,5.57037,5.62314,6.25685,4.8355,7.76918
Zm00001eb004590_T001,2.43795,4.27257,2.28809,3.22708,2.96298,5.34802
Zm00001eb004600_T001,0.0,1.31633,0.0,1.6853,8.49257,0.0
Zm00001eb004610_T001,0.0,0.662111,0.0,0.0,0.0,0.0
Zm00001eb004630_T001,4.77327,1.94045,2.45268,0.856255,3.6172,4.14957
Zm00001eb004640_T001,0.0,0.263701,0.0,0.0,0.0,0.240175
Zm00001eb004650_T001,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001eb004660_T003,413.216,432.989,514.943,584.948,344.251,608.87
Zm00001eb004670_T002,221.154,127.249,116.286,89.5185,74.5204,122.46
Zm00001eb004690_T001,1.13078,0.0,0.0,0.582222,2.58986,0.0
Zm00001eb004710_T002,0.0,0.761687,0.365021,0.168579,0.531443,0.519678
Zm00001eb004720_T001,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001eb004730_T001,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001eb004740_T001,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001eb004750_T001,0.0535655,0.0641747,0.295235,0.0,0.048846,0.11676
Zm00001eb004760_T002,0.462778,0.0,0.0,0.0,0.0,0.0
Zm00001eb004770_T002,8.36807,6.54259,6.2467,9.00363,10.3884,8.29047
Zm00001eb004780_T003,9.12768,8.85221,11.533,9.9339,17.6993,9.86242
Zm00001eb004790_T004,95.8185,113.481,68.6035,127.385,62.3907,80.2846
Zm00001eb004800_T001,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001eb004810_T001,1.92689,4.6581,0.885194,2.33986,5.8932,6.72135
Zm00001eb004820_T001,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001eb004830_T001,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001eb004840_T001,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001eb004850_T001,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001eb004860_T001,0.726361,1.96725,4.00453,1.3354,0.830498,1.99074
Zm00001eb004880_T001,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001eb004890_T001,5.19119,0.0,12.6263,0.0,10.3775,0.220779
Zm00001eb004900_T001,54.9818,33.9139,42.1368,37.2404,0.0,47.7569
Zm00001eb004920_T001,91.0186,0.0,10.6551,0.0,101.699,0.0
Zm00001eb004940_T002,17.1372,15.6808,17.4775,17.959,15.0418,15.933
Zm00001eb004950_T001,0.070364,0.0,0.0,0.0,0.0,0.0
Zm00001eb004960_T001,71.5101,32.6163,18.7863,0.0,47.7326,48.0491
Zm00001eb004970_T001,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001eb004980_T001,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001eb004990_T003,18.8934,12.5032,11.4545,28.9682,17.2693,15.2846
Zm00001eb005000_T002,4.13398,5.36525,4.84565,2.95209,5.6223,4.65517
Zm00001eb005010_T001,1.37257,0.500049,0.205562,0.538945,0.38073,2.37132
Zm00001eb005020_T005,11.7915,7.10617,9.39195,5.52038,4.70932,8.22786
Zm00001eb005030_T001,3.40332,2.00894,1.03802,1.89369,0.635399,0.786013
Zm00001eb005040_T001,0.454121,0.0,0.0,0.0,0.0,0.0
Zm00001eb005060_T001,11.5252,3.18549,9.58087,13.1638,4.44485,3.04711
Zm00001eb005070_T001,21.3294,15.669,17.5533,26.0222,20.0709,26.2725
Zm00001eb005080_T003,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001eb005100_T002,0.437336,0.964232,0.0860894,0.704419,1.68044,5.17716
Zm00001eb005110_T001,0.0,0.64293,0.147889,0.0,0.440424,0.0584875
Zm00001eb005120_T001,4.58088,8.05734,2.29257,3.44993,4.20501,8.25492
Zm00001eb005130_T002,0.0,0.201132,0.0,0.0887236,0.0765135,1.37274
Zm00001eb005140_T001,74.8435,49.9214,49.1931,131.631,78.5557,65.8306
Zm00001eb005150_T001,0.0,0.0,0.0,0.0,0.1661,0.0
Zm00001eb005160_T001,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001eb005170_T001,0.0,0.0757662,0.0493606,0.15218,0.230843,0.137767
Zm00001eb005180_T001,0.906698,5.3613,0.0,0.0,1.49907,0.401984
Zm00001eb005190_T001,0.325393,0.546003,0.0896755,0.344799,0.23744,4.89668
Zm00001eb005200_T001,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001eb005210_T004,43.8717,42.8588,66.6283,28.5986,49.6738,48.571
Zm00001eb005220_T001,54.7388,47.8739,44.65,40.3718,64.5081,66.9306
Zm00001eb005230_T001,2.07502,2.18894,2.99723,2.59621,3.13521,3.13632
Zm00001eb005240_T001,0.301373,0.364061,0.0,0.942155,0.0,0.0
Zm00001eb005250_T001,0.0,0.0,0.0,0.0,0.0,0.165661
Zm00001eb005260_T001,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001eb005270_T001,19.4027,0.0,13.2454,0.0,0.0,0.0
Zm00001eb005280_T003,7.01086,6.74783,5.26979,4.821,7.96077,7.13822
Zm00001eb005290_T001,0.0,0.549883,0.0,0.0,0.0,0.0
Zm00001eb005300_T001,0.0905096,0.108403,0.249423,0.0,0.0825195,0.0
Zm00001eb005310_T001,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001eb005320_T002,17.5722,19.7565,12.4485,29.5399,19.5208,12.9544
Zm00001eb005330_T003,1432.25,1532.22,1385.57,1470.78,1330.21,1523.0
Zm00001eb005340_T002,14.5459,17.1736,13.9449,14.0931,8.59131,16.0223
Zm00001eb005350_T001,0.0,0.128586,0.0,0.0569137,0.0,0.0
Zm00001eb005360_T001,3.28952,1.50238,1.5153,2.14175,1.40193,0.428559
Zm00001eb005370_T002,1.55266,1.23151,1.07759,1.44975,1.82453,0.267661
Zm00001eb005380_T001,59.687,76.0076,127.084,41.4084,99.8587,64.1216
Zm00001eb005390_T001,21.8479,18.4415,15.4325,17.4952,12.6051,13.4665
Zm00001eb005400_T002,14.8007,5.87412,6.8361,12.898,10.1264,7.53315
Zm00001eb005410_T001,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001eb005420_T004,60.8243,66.5134,68.2875,64.6774,60.9484,46.5172
Zm00001eb005430_T001,42.7338,27.1521,37.491,21.1974,48.5354,37.0578
Zm00001eb005440_T001,1.02375,1.6104,1.23434,0.339028,0.525243,0.837231
Zm00001eb005450_T001,0.0,0.180489,0.0,0.0,0.0,0.0
Zm00001eb005460_T002,452.396,344.467,399.689,392.637,427.503,378.143
Zm00001eb005470_T001,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001eb005480_T001,31.7699,5.00525,0.0,4.28263,0.0,31.6355
Zm00001eb005490_T001,30.1161,18.1454,18.5148,13.2392,9.91563,9.54307
Zm00001eb005500_T001,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001eb005510_T001,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001eb005530_T004,11.1576,5.46419,8.12339,12.7958,12.8107,11.0435
Zm00001eb005540_T001,0.0,0.0,0.0,0.0,1.00363,1.19065
Zm00001eb005550_T001,12.2883,2.55991,1.3385,2.83424,13.463,7.88559
Zm00001eb005560_T002,0.0,0.0,0.150379,0.0,0.0,0.0
Zm00001eb005570_T001,0.716008,1.21054,1.2187,0.670615,0.767946,0.412909
Zm00001eb005580_T001,0.0,0.0,0.0,0.179399,0.0,0.0
Zm00001eb005590_T001,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001eb005600_T001,2.61295,3.91577,3.70062,2.84408,4.37021,1.50436
Zm00001eb005610_T001,0.0,0.0,0.0,0.0,0.527747,0.0
Zm00001eb005630_T001,31.3828,28.601,32.049,29.1479,23.3418,31.4775
Zm00001eb005640_T002,0.300786,3.82072,6.05119,2.48698,0.603516,2.88572
Zm00001eb005650_T001,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001eb005660_T001,25.6679,27.826,21.9911,58.0686,26.4638,28.8021
Zm00001eb005670_T001,21.103,18.2888,20.9708,35.5962,18.3548,18.4379
Zm00001eb005680_T001,15.5964,8.75767,1.81318,32.7456,5.58433,2.11888
Zm00001eb005690_T002,67.821,57.593,12.0628,49.091,41.8787,42.0523
Zm00001eb005700_T001,2.8934,1.79501,8.89919,1.1509,5.84208,0.957211
Zm00001eb005710_T003,17.0476,27.7443,22.7794,36.8667,22.3874,23.6215
Zm00001eb005740_T003,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001eb005760_T001,194.081,142.491,180.896,166.014,140.937,192.744
Zm00001eb005770_T004,4.12236,3.25202,1.73177,3.67981,4.30895,3.4513
Zm00001eb005780_T001,21.3442,30.2235,46.7227,11.1192,14.6003,37.1613
Zm00001eb005800_T002,3.69922,6.16175,6.52234,3.92884,2.96693,5.54423
Zm00001eb005810_T001,2.51644,2.17862,1.51209,0.85257,2.56917,1.0601
Zm00001eb005820_T003,225.953,173.385,206.957,205.205,186.844,192.99
Zm00001eb005830_T001,36.3922,26.9057,32.0324,35.2503,17.2188,24.7767
Zm00001eb005840_T002,3.5849,5.94716,3.79977,6.78431,8.19805,4.38831
Zm00001eb005850_T001,1.66201,0.498078,0.095425,3.00764,1.64245,1.20849
Zm00001eb005860_T001,0.492337,1.96624,0.226133,1.27627,0.648512,0.357744
Zm00001eb005870_T001,0.0,0.0,0.0,0.88328,1.10693,1.30974
Zm00001eb005890_T001,0.1297,0.0,0.0,0.0,0.0,0.0
Zm00001eb005900_T001,1.2911,0.128903,1.48253,2.45328,0.883017,5.92181
Zm00001eb005920_T003,3.055,1.9228,6.74926,4.87007,3.50415,2.3793
Zm00001eb005930_T001,12.0542,11.3684,15.6174,8.39436,11.8057,11.6818
Zm00001eb005940_T001,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001eb005950_T001,79.7853,56.5775,83.6148,55.3918,68.5952,72.8777
Zm00001eb005960_T001,68.6775,74.7639,37.413,107.299,80.1904,65.0824
Zm00001eb005970_T001,0.632602,0.0948243,0.653799,2.18624,0.0,0.862866
Zm00001eb005980_T001,0.174208,0.104482,0.0,0.184291,0.0,0.0
Zm00001eb005990_T001,1.04259,1.81108,0.790128,1.76937,3.70773,0.965786
Zm00001eb006000_T001,3.55421,4.4101,0.0,4.75105,2.70475,0.647547
Zm00001eb006010_T002,0.0,0.34139,0.0,0.518819,0.111382,0.443598
Zm00001eb006020_T001,9.98448,9.15359,10.9628,4.7207,12.6572,3.35576
Zm00001eb006030_T001,0.0,0.0,0.0,0.759731,0.0,0.0
Zm00001eb006040_T004,3.37358,4.92819,4.30636,7.72461,4.1368,4.96771
Zm00001eb006050_T001,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001eb006060_T001,0.0,0.0,4.66292,0.0,0.0,0.0
Zm00001eb006070_T001,0.0,0.0,0.0,0.0,0.0,0.274332
Zm00001eb006080_T003,62.2913,38.1216,228.479,43.9412,95.139,44.3608
Zm00001eb006090_T001,2.21475,4.38254,7.00173,0.274755,2.85625,1.99507
Zm00001eb006100_T001,1.96604,0.0,1.6937,0.256972,1.12569,97.4945
Zm00001eb006110_T001,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001eb006120_T001,0.0,0.0,0.98214,0.0,0.0,0.0
Zm00001eb006130_T001,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001eb006140_T001,21.3303,10.8784,16.6863,12.4616,8.82459,13.3436
Zm00001eb006150_T002,20.0134,23.5271,15.9825,16.3753,16.7712,17.8267
Zm00001eb006160_T002,0.46844,0.802129,0.184427,0.779914,0.427296,2.33539
Zm00001eb006170_T001,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001eb006180_T001,0.148868,0.0,0.0,0.157635,0.0,0.0
Zm00001eb006190_T001,0.0,0.0,0.0,0.0,0.40467,0.0
Zm00001eb006200_T001,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001eb006210_T001,0.849835,0.933889,1.17105,1.87527,0.323025,1.00422
Zm00001eb006240_T001,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001eb006260_T001,0.0,0.137951,0.0,0.0,0.0,0.0
Zm00001eb006270_T003,16.3707,6.82021,14.5713,19.1633,30.499,26.4866
Zm00001eb006280_T001,0.20028,0.0,0.0,0.210114,0.549829,0.439414
Zm00001eb006290_T001,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001eb006300_T001,63.8951,81.8271,87.1962,102.774,76.2297,70.1387
Zm00001eb006310_T002,0.953849,7.12543,16.4805,1.554,1.47264,3.12166
Zm00001eb006320_T001,0.15679,0.0312763,0.108014,0.194404,0.738252,0.17066
Zm00001eb006330_T001,0.131218,0.0523836,0.0,0.232114,0.0398766,0.0
Zm00001eb006340_T001,0.234586,0.0,0.0,0.245477,0.0,0.515355
Zm00001eb006350_T001,1.41479,0.847064,0.866392,2.42004,0.286604,0.0856058
Zm00001eb006360_T001,0.0,0.0,0.111307,0.0,0.0,0.0
Zm00001eb006370_T001,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001eb006380_T003,7.78934,7.67475,6.82208,6.50473,10.0554,7.55861
Zm00001eb006390_T002,6.4186,5.17599,5.83231,5.72261,5.28301,9.06347
Zm00001eb006400_T001,9.6811,16.2427,6.31213,24.086,22.9033,13.6471
Zm00001eb006410_T001,0.058469,0.0,0.0,0.0,0.0,0.0
Zm00001eb006420_T001,0.0,0.0,0.0,0.0,0.0,0.0561735
Zm00001eb006430_T001,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001eb006440_T001,0.0496452,0.0,0.0,0.0,0.0,0.0
Zm00001eb006450_T002,5.75512,8.34214,3.31968,9.35896,8.79009,16.9315
Zm00001eb006460_T001,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001eb006470_T002,24.7925,20.4559,11.5961,17.2943,10.9392,22.0101
Zm00001eb006480_T004,26.9219,96.5666,45.9707,91.125,41.046,96.728
Zm00001eb006490_T001,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001eb006510_T004,19.9545,26.6411,26.0633,32.1238,28.8984,29.0745
Zm00001eb006520_T001,0.905243,1.12241,1.06909,1.13333,0.913491,0.704009
Zm00001eb006530_T001,0.0,0.0,0.0,0.0,0.0512324,0.0
Zm00001eb006540_T001,39.352,52.6663,20.286,70.4244,39.2194,68.4642
Zm00001eb006550_T001,5.24181,4.32303,2.27999,15.4575,7.23114,12.1454
Zm00001eb006560_T001,7.50165,5.90496,5.92177,7.27811,8.15909,7.23182
Zm00001eb006570_T001,16.3858,17.2345,16.3998,19.5537,18.877,23.4168
Zm00001eb006590_T001,5.30858,4.28519,1.86216,2.7549,4.58125,4.22384
Zm00001eb006600_T001,0.0,0.0,0.364119,0.631214,0.0,12.4222
Zm00001eb006610_T001,0.0354184,0.084811,0.0,0.526611,0.0645691,0.501391
Zm00001eb006620_T001,23.1225,11.8929,13.9101,13.5146,13.6806,26.1262
Zm00001eb006630_T001,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001eb006640_T001,0.0,0.0,0.14536,0.111428,0.0,0.0
Zm00001eb006650_T001,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001eb006660_T001,10.7758,3.13298,2.62695,3.10567,10.07,35.3566
Zm00001eb006670_T001,0.0,0.0,0.0,0.0618225,0.0,0.0635684
Zm00001eb006680_T002,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001eb006690_T001,1.15374,0.520118,0.198746,1.82311,5.53537,0.473596
Zm00001eb006700_T001,0.768258,22.0911,21.2476,0.931092,1.20101,0.41868
Zm00001eb006710_T001,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001eb006720_T001,2.24916,1.04825,0.860894,1.2581,2.84917,0.544964
Zm00001eb006730_T001,0.0,0.0,0.0,0.0,0.125376,0.0
Zm00001eb006740_T001,0.0,0.0,0.0,0.0,0.0,0.0601518
Zm00001eb006760_T002,9.58499,12.8604,7.5923,7.48498,9.89278,9.44732
Zm00001eb006770_T001,0.743545,11.8349,1.02454,2.25315,1.16233,0.520943
Zm00001eb006780_T001,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001eb006790_T001,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001eb006800_T001,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001eb006830_T002,113.446,97.3895,81.1239,152.745,123.976,71.8619
Zm00001eb006840_T001,2.9946,3.86704,0.0,2.41441,2.80827,3.47002
Zm00001eb006850_T001,2.8437,6.21625,2.7992,7.83447,5.09921,7.16999
Zm00001eb006860_T003,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001eb006870_T001,12.4611,11.9029,10.7005,28.1412,16.8003,11.4196
Zm00001eb006880_T001,4.44537,3.31334,2.45011,3.98247,4.59376,2.85255
Zm00001eb006890_T002,3.45668,2.77445,2.99114,5.01961,6.2036,4.4726
Zm00001eb006900_T001,0.0,2.10746,0.0,25.1065,1.10624,0.0
Zm00001eb006910_T001,13.1315,7.67409,12.4435,15.0872,4.76311,12.6724
Zm00001eb006920_T001,6.22669,7.35295,6.7797,9.10445,8.73353,8.30101
Zm00001eb006930_T001,0.726481,0.871541,1.62684,0.288117,0.911667,0.198294
Zm00001eb006940_T001,12.7416,11.1816,4.48442,0.317973,8.85404,0.392424
Zm00001eb006950_T001,0.206534,0.124332,0.0,0.0363673,0.0642177,0.0
Zm00001eb006960_T001,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001eb006970_T001,0.187859,0.0,0.0,0.0,0.0,0.0
Zm00001eb006990_T001,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001eb007000_T001,2.90831,0.765333,1.95492,1.05184,3.49434,0.464241
Zm00001eb007010_T002,6.70106,9.03711,5.57881,9.16847,5.98554,3.34994
Zm00001eb007020_T001,0.0,0.0,0.0,0.0,0.0,0.108813
Zm00001eb007030_T002,19.3029,17.2482,22.3659,19.3453,20.5021,18.7313
Zm00001eb007040_T001,0.0,0.505047,1.17468,1.72716,0.0,1.38712
Zm00001eb007050_T003,11.2642,7.07002,8.3958,9.59486,7.49473,11.8169
Zm00001eb007060_T009,10.0314,6.86794,15.949,20.2817,29.8563,21.387
Zm00001eb007070_T001,0.672595,0.403749,0.308975,1.53865,1.63767,1.34755
Zm00001eb007080_T001,9.14965,0.0758518,0.0,0.0682982,0.0,0.35083
Zm00001eb007090_T004,45.3744,38.231,39.9293,41.4523,38.2734,38.0587
Zm00001eb007100_T003,1.02398,1.53759,27.5549,0.134989,18.0511,15.5391
Zm00001eb007110_T001,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001eb007120_T001,0.0,0.0,0.0,0.0,0.121366,0.0
Zm00001eb007130_T002,16.7559,15.4054,13.5534,22.5186,25.1271,15.2745
Zm00001eb007140_T002,0.261587,0.296775,0.510126,0.436496,0.52586,0.592942
Zm00001eb007150_T002,28.8582,26.8843,27.7817,26.9225,20.818,20.3988
Zm00001eb007160_T001,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001eb007170_T001,3.41104,2.59371,2.03705,2.64077,2.4917,2.98236
Zm00001eb007180_T001,12.7598,8.24958,13.8039,19.8527,13.1649,14.7105
Zm00001eb007190_T001,1.8987,0.859607,0.511225,0.495712,3.08521,1.06495
Zm00001eb007200_T001,3.22618,0.0,1.01145,0.0,5.62923,2.3635
Zm00001eb007220_T002,10.4777,10.9043,13.4894,17.9601,15.5862,19.8392
Zm00001eb007230_T001,0.161552,0.0,0.0,0.0,0.0,0.0439905
Zm00001eb007240_T002,13.9319,15.8214,8.41672,22.1763,19.3456,15.7418
Zm00001eb007250_T002,18.2272,18.2141,18.3227,22.0315,10.2467,16.4116
Zm00001eb007270_T001,15.6028,15.8738,17.2595,23.196,9.85925,12.5696
Zm00001eb007280_T002,53.6027,86.4,164.943,40.3979,59.9194,33.0825
Zm00001eb007290_T001,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001eb007300_T001,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001eb007310_T001,1.67172,2.9656,1.65857,7.58066,6.28255,3.57332
Zm00001eb007320_T001,28.8356,67.1844,50.8841,40.9881,114.141,46.6493
Zm00001eb007330_T001,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001eb007340_T001,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001eb007350_T001,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001eb007360_T001,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001eb007370_T001,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001eb007380_T001,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001eb007390_T001,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001eb007400_T001,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001eb007410_T001,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001eb007420_T001,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001eb007430_T001,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001eb007440_T001,32.4913,34.2436,20.594,40.5648,27.1931,39.6952
Zm00001eb007450_T001,0.0,0.0,0.0,0.0,0.0,0.0
Zm00001eb007460_T001,0.0,0.188673,0.0,0.0,0.0,0.0
Zm00001eb007470_T002,0.0386573,0.694332,0.106529,0.410448,0.0,0.968346
Zm00001eb007490_T001,2.38717,3.24342,1.39126,1.08215,3.24429,1.5327
Zm00001eb007500_T001,2.37591,2.03642,2.39543,0.781297,1.94523,1.14148
Zm00001eb007510_T005,4.40851,2.01424,3.10288,2.67169,1.05004,2.19474
Zm00001eb007540_T001,0.226693,0.0,0.624885,7.12063,0.0,0.497849
